,QQQ,VEU,STC,AlRajhi,BonyanREIT,AlinmaHospitalityREIT
2024-06-20,0.1308621673259121,0.156671434214301,0.12083228450659236,0.1115126663830092,0.22487065697004344,0.2446825083156045
2024-06-21,0.13067261425417376,0.15598087430536722,0.12098140815129899,0.11165028833818362,0.2251481782640575,0.2449844801568635
2024-06-23,0.12974150975345486,0.1548694364197725,0.12307314253252656,0.1136611815312604,0.22378223907589265,0.24436491138064095
2024-06-24,0.128872768447747,0.15666952747986612,0.12217292875418122,0.11462320047957195,0.22412522465024817,0.2429781070736285
2024-06-25,0.12925260580758324,0.15548680031791987,0.12245556192871823,0.11463988510287289,0.2267556972017372,0.24093899047298292
2024-06-26,0.13067287976646266,0.15591191729333428,0.12239137272497716,0.11439129663033458,0.22637932460420168,0.23968868304313865
2024-06-27,0.1305359579922572,0.1555599882059403,0.12326317394747884,0.11453936886543167,0.2267533335902556,0.23882106539631354
2024-06-28,0.12992557584572745,0.15579994628604676,0.12332698871483687,0.11459866721824383,0.2268707264073259,0.2389447058173768
2024-06-30,0.13051157917270848,0.16574452696491765,0.12332854369385206,0.11235449071054547,0.22911606669059983,0.23476799712656368
2024-07-01,0.13131734492079183,0.1660498588051214,0.12501127922343092,0.1103204752749261,0.22966890047667515,0.23345373517683513
2024-07-02,0.13281304680222794,0.16667723612959695,0.12396899701684745,0.10986558859916204,0.22938831936125764,0.23310439599995617
2024-07-03,0.1337329045479115,0.16856336194005692,0.1252750971523413,0.10902269051514335,0.2261737743971015,0.23305528056609315
2024-07-04,0.13378416130390194,0.16862796841174837,0.12482970920512008,0.10975387823676366,0.22457196157614523,0.23425350111192939
2024-07-05,0.13488412924131735,0.1690498440756633,0.12455732459814077,0.1095143898395036,0.22408193443531468,0.23374234837240765
2024-07-07,0.13425836562875776,0.16826557655859936,0.12365276534576616,0.1088693737371171,0.22759425956493107,0.2332086494297099
2024-07-08,0.13444471814612807,0.16756641602525568,0.125652032378658,0.10944585950664559,0.22521537244598064,0.2335283666674807
2024-07-09,0.13453062323877207,0.16738841585750333,0.12595000143633997,0.11051539712832426,0.22564319969739444,0.23182573685405852
2024-07-10,0.1345781288261053,0.16760755060087248,0.12485587740477008,0.10900738540003739,0.22434123186724453,0.23550421705503496
2024-07-11,0.13230801912106882,0.16920057218769297,0.12485262223524787,0.10957153446381938,0.22431167299041846,0.23562839797121737
2024-07-12,0.132785645845972,0.17029533778626565,0.12457150538093154,0.10932482434640554,0.22380661518091013,0.23509785954247325
2024-07-14,0.133082426271293,0.17067595364618335,0.12517464684614785,0.11079417008697547,0.22216373827604413,0.2339813242601369
2024-07-15,0.13255584149021055,0.16815882838844964,0.12547403720291397,0.11195286195952807,0.22423958368003977,0.2335181387962188
2024-07-16,0.13229631670591668,0.16870565490686223,0.12518044044615811,0.112095584667654,0.22465883894354566,0.23297172959697257
2024-07-17,0.12930470797324736,0.16845719579089302,0.1255638641232463,0.11314583762323151,0.22645688230631306,0.2329513352763376
2024-07-18,0.12872551116604766,0.16694014447137767,0.12543379186462925,0.11412568720528649,0.22627687002230068,0.23437644562314758
2024-07-19,0.1278835929961364,0.16613082069107207,0.12572780112111778,0.11439319094524902,0.2268072493828131,0.23492580990123987
2024-07-21,0.12765097988905516,0.1658286380147996,0.125174809499298,0.11500072409772116,0.22687029667864927,0.2353502078033855
2024-07-22,0.1289595392750598,0.16667847166288455,0.12589290317236393,0.11406824246946606,0.22630502384344273,0.23399003659664977
2024-07-23,0.12931666735064645,0.16664245609090217,0.12620080244519163,0.11397174082207204,0.2265433485467663,0.23319294362356408
2024-07-24,0.12540655923295677,0.1654820056162033,0.1277550622259092,0.11559642968948672,0.22618980083264542,0.23541363060005466
2024-07-25,0.12430591657877896,0.16498618551551994,0.12820964195573042,0.11462407499852707,0.22718497749209712,0.2365229029940288
2024-07-26,0.12516403202346063,0.1664864112696652,0.12778414518101475,0.11424366543281375,0.22643100553092343,0.2357379407179069
2024-07-28,0.12420937995037892,0.16521658482600507,0.12648557534285135,0.11649515326500891,0.22612916642227696,0.23734269075793887
2024-07-29,0.12419013908893581,0.16424873262221715,0.12702884215580043,0.115295228141116,0.22801104030576883,0.23711314436861114
2024-07-30,0.12230428806169232,0.16408982053903343,0.1258633848147074,0.11498999278219514,0.23075162496597446,0.23789375548931188
2024-07-31,0.1273022915408493,0.16725702776956922,0.12458597697441946,0.11492410958892493,0.22900295759522912,0.23050115910724917
2024-08-01,0.12531510030647164,0.16483256521880896,0.12519577502729226,0.11512569259313231,0.23078698531995656,0.23226018022227413
2024-08-02,0.12303809713698148,0.16306286655126617,0.12590939643088786,0.11578191408559335,0.2321024812491101,0.23358407342692464
2024-08-04,0.12410276207241189,0.16447387111267955,0.12302502750237214,0.11362375702736362,0.2331494713938141,0.23504699431523046
2024-08-05,0.12158974012510615,0.1623299304577092,0.12423812957651716,0.11682536463807695,0.23326387383667332,0.23510945849565462
2024-08-06,0.12180317789394526,0.16150364707080594,0.12659665592735547,0.11702419918540338,0.2329068563653131,0.23357276934525784
2024-08-07,0.12042963104635823,0.16240005699889037,0.12571022379672953,0.11655848209374609,0.23400535216961263,0.2343060209605523
2024-08-08,0.12326248177038565,0.164231094368689,0.12534218657173676,0.11726245090663942,0.23287863292357946,0.230477604214246
2024-08-09,0.12374589695309281,0.1646690239915337,0.12518001573517648,0.11711073383291694,0.23257732875974457,0.23017940656103653
2024-08-11,0.12399313426241307,0.16499802339614014,0.12526530375274847,0.11761823422870023,0.23232423650889458,0.22924989715797994
2024-08-12,0.12416260325324698,0.16501006271170576,0.12813144334321605,0.11684260900966477,0.2319027779916632,0.2274039614361921
2024-08-13,0.12644415245036417,0.16630883441811706,0.1279812313264361,0.11645321207103164,0.23115883315013924,0.2251478044781197
2024-08-14,0.12676956701306835,0.16696475568635374,0.12876106596607897,0.11602444076186114,0.23096426181795626,0.2239948357203495
2024-08-15,0.1289270659100023,0.16763619777452207,0.12723760363319206,0.1148174741884672,0.23052428324091925,0.2243882288618339
2024-08-16,0.12892715529148244,0.16853847357737894,0.12707429202400752,0.11467010402479862,0.23022840143729212,0.2241002227874415
2024-08-18,0.12904981405392973,0.16869881776977985,0.12670723702096454,0.11395739549173904,0.23162799179288962,0.22349073756288218
2024-08-19,0.13023567423632745,0.1699356884503806,0.12637565793413613,0.11487779838295575,0.2297848936556584,0.22234697171756854
2024-08-20,0.12924169471853184,0.16824549161050284,0.12631935681681403,0.1173613730777105,0.22968014191533107,0.22274385173126032
2024-08-21,0.12841029323166053,0.1675650363280317,0.1266768571886446,0.11955371824493369,0.2271431908884441,0.22431309706154348
2024-08-22,0.1267204069898272,0.16670539275584026,0.12702373291936694,0.11961199974414119,0.2289248562930759,0.2246579501794054
2024-08-23,0.12754454202328996,0.16891579254621625,0.1264781127827646,0.11909821610592056,0.22794152815043983,0.22369295018571522
2024-08-25,0.12570420823918452,0.16647851506840003,0.13704008196982406,0.11711566306337845,0.22510779867371739,0.2223157033800118
2024-08-26,0.1240962132010103,0.16504650671245044,0.136300760602572,0.11661938480432757,0.225087586848205,0.22663045312668542
2024-08-27,0.12475922848044632,0.16608053783246013,0.1366208339830632,0.11610162740466777,0.2235692424945578,0.22663434100245963
2024-08-28,0.12417240074754315,0.1663560377061925,0.13469985172799456,0.11515519788581774,0.22438480133722324,0.22895513353860503
2024-08-29,0.1242070876507367,0.16708104002855187,0.13588300682837914,0.11721894448784721,0.22156537786295266,0.22775651521405546
2024-08-30,0.126574141227828,0.16395913875436843,0.12278398188915789,0.11699744920703271,0.2352577825661252,0.2344275063554879
2024-09-01,0.12599630433178186,0.16321063168256703,0.12307617657593109,0.11738870632340258,0.23806261269318413,0.2322655683931334
2024-09-02,0.12603341928276768,0.16325870892282726,0.12311243133979391,0.11570424267433796,0.23983021202841542,0.23206098575185774
2024-09-03,0.12331242087029252,0.16187778998033936,0.12408266227126419,0.11808521119090906,0.23930813144246846,0.23333378424472637
2024-09-04,0.1231297472444687,0.16173826757696638,0.12350360241234658,0.11888536836867841,0.2385963116013186,0.2341467027962213
2024-09-05,0.12328568129575151,0.16195252917690553,0.12253907380881238,0.11852402406531799,0.2367152835542752,0.2369834080989375
2024-09-06,0.12072416598767068,0.16009999073627848,0.12329582111404627,0.11925597619314986,0.2381771328025963,0.2384469131662585
2024-09-08,0.12113269855886724,0.16064177174862956,0.12240776206186892,0.11736618580505516,0.2417044939409916,0.23674708788458754
2024-09-09,0.12205472398309623,0.1613675129783613,0.12263921187455164,0.11796592978195744,0.24045217102626587,0.23552045035576755
2024-09-10,0.12305834884525021,0.1605605447994434,0.1229478104896737,0.118249036772156,0.24045523353360493,0.23472902555987188
2024-09-11,0.12570834534056574,0.16152484804370215,0.12206136599209154,0.11661954082143812,0.23967517608969502,0.2344107237125074
2024-09-12,0.1268799214174771,0.16286681733763178,0.12185734313740076,0.11776804201566826,0.23660898165713715,0.23401889443468493
2024-09-13,0.12731110284741806,0.16320043426072564,0.12172612755498537,0.11764122977912062,0.23635420189144138,0.2337669036663089
2024-09-15,0.1275552489738638,0.16351340581597779,0.12195956330304741,0.11920776245268423,0.23410252477641003,0.2336614946780167
2024-09-16,0.12587572358993845,0.16311406628774697,0.12117358709623546,0.11789432484133121,0.2381388732766802,0.23380342490806758
2024-09-17,0.12600373250362087,0.16255487777656505,0.12123276928555655,0.11675511379212908,0.23898678131580736,0.23446672532632096
2024-09-18,0.1252469828602,0.16180291272674038,0.12202771563632282,0.11695680716437266,0.23907132518081128,0.23489425643155273
2024-09-19,0.12773290754643354,0.1640375998209257,0.1239361094119271,0.11871363012326552,0.232476175179937,0.23310357791751116
2024-09-20,0.12765395503635857,0.1632045497214161,0.12409570465101448,0.11886650026153557,0.23277553983593602,0.23340375049373926
2024-09-22,0.1271377621138941,0.16254460124229375,0.12416017945607428,0.1177274089210219,0.23569820924753526,0.23273183901918088
2024-09-23,0.12733413268262306,0.16313189378806955,0.12402319883232157,0.11759752529829005,0.23543817347872786,0.23247507591996805
2024-09-24,0.12745090139915988,0.16476226829213853,0.12269583055067172,0.1177954766863631,0.23572426701300375,0.23157125605866308
2024-09-25,0.1272595561281867,0.16310163241727388,0.12366288305179944,0.11855536587690271,0.2358714392403106,0.23154912328552676
2024-09-26,0.1278420105714259,0.1668170063941708,0.12358272269411175,0.11677622560677328,0.23518403760956177,0.2297979971239565
2024-09-27,0.12732540812208354,0.1662581838530499,0.12377114779852436,0.11695427292619778,0.23554261990874326,0.23014836739140127
2024-09-29,0.12819042240854164,0.16738769685752086,0.12418816155001926,0.11577757486553548,0.23328686864291054,0.2311692756754722
2024-09-30,0.12142809202997287,0.1712961360292819,0.12407678641849344,0.11786058290361624,0.23331656764544187,0.2304556620766971
2024-10-01,0.11983615135877938,0.17105801553465108,0.12460648507543556,0.11822941443784953,0.23351113816014465,0.23119119327226684
2024-10-02,0.11989706208956175,0.17163755480631784,0.1244939213982777,0.11812261150837688,0.23330019510727937,0.23098234594922834
2024-10-03,0.12121502690300978,0.17172847549485304,0.12207871049749702,0.11499793562197311,0.23579748285048063,0.23259753365781916
2024-10-04,0.12231260788452396,0.17261745366096085,0.12173569442825566,0.11467481507386797,0.2351349404188415,0.23194398242529546
2024-10-06,0.1234261628030084,0.1741889925060969,0.12154331012359498,0.11021496975965932,0.2358049184059339,0.2332266257605513
2024-10-07,0.12173493127442604,0.17333123997689442,0.1217522152527446,0.11550617966827577,0.2341145726632406,0.23197053756951208
2024-10-08,0.12318627249492688,0.17135850356314405,0.12167814100565776,0.11721494305136489,0.23341969179615596,0.23155672016546988
2024-10-09,0.12450785791193594,0.17156884939933495,0.12115903475446385,0.11521581824899252,0.2345706961224471,0.23138739091755403
2024-10-10,0.1238212066192523,0.17067926960265759,0.12091468900404938,0.11662250307544877,0.23573169293931306,0.23064713445102109
2024-10-11,0.12387505109151754,0.17141998958487206,0.12077848828343292,0.11649113715878634,0.2354661600523253,0.2303873289122639
2024-10-13,0.12386437386346803,0.17140521429069525,0.12134111390544106,0.11784504670209839,0.23277316020708547,0.23118925816073238
2024-10-14,0.12475909669608366,0.17120666276283805,0.12234531211488303,0.1158012210557796,0.23201812347658538,0.23228945921487112
2024-10-15,0.12362978702684803,0.16917525528365326,0.12403014134329514,0.11630765538453884,0.23278904958705882,0.23248095160775
2024-10-16,0.12407167717271304,0.17058781327546868,0.12445824557522886,0.11657179780078981,0.22943431676107925,0.23328338622686237
2024-10-17,0.1254014349093448,0.1720178298329487,0.12308319374189755,0.11427262829563814,0.22827413089292573,0.2353419361004853
2024-10-18,0.12596172243587436,0.17291400352031563,0.1228280181897502,0.11403571877018484,0.22780087393866022,0.23485402620261733
2024-10-20,0.1265168110111933,0.17367600157822286,0.12322329256397412,0.11495526589223114,0.22608091093717814,0.233934878612969
2024-10-21,0.12590110557061293,0.17088851970765975,0.12311351378249681,0.11735186122346132,0.22823842768852523,0.23290453346639792
2024-10-22,0.12611909218163148,0.17027545515533793,0.12203157946347436,0.11853225479312678,0.2283846659642072,0.23305376143697928
2024-10-23,0.12468840003943919,0.16954059748208034,0.12252480570736728,0.1179016673029446,0.23029614031308585,0.2334385918896092
2024-10-24,0.12569687947463418,0.16992774000318947,0.12266797507464118,0.11776053306079008,0.22806753392358428,0.23426944783604683
2024-10-25,0.12642241288462955,0.16942714952932053,0.12262877891674023,0.11772290498022918,0.2279946593932408,0.2341945916051262
2024-10-27,0.1251236876000677,0.16768664072265999,0.12237801881734486,0.11870932680995548,0.22858630196192126,0.23592293048029864
2024-10-28,0.12514025454465752,0.16875839815801266,0.12251858005618392,0.11939202535228373,0.22833514543413058,0.23426242414573495
2024-10-29,0.1265169679764292,0.16841069840786355,0.12182161269666272,0.1212058222955778,0.22669169917943152,0.23375770358225978
2024-10-30,0.1260219167777199,0.16794706940026521,0.12299331834401203,0.12178885498903476,0.22752419516659358,0.23212316436571206
2024-10-31,0.12425193357290204,0.16641826472176677,0.12139779188857118,0.11589902864397211,0.22747873165714894,0.23946823309164905
2024-11-01,0.12501824199546036,0.16651881112051484,0.12124936625861708,0.11575732601437783,0.22720060737233194,0.23917544997922435
2024-11-03,0.12501938732601559,0.1665203366505443,0.12096281461342813,0.11575838650283422,0.22720268882695518,0.2394557430488355
2024-11-04,0.12445251849921792,0.1666911338643195,0.12148416830642302,0.11635819722209549,0.22854069399668167,0.23740050566236365
2024-11-05,0.125718276600511,0.16808191922135046,0.12160359764089627,0.11645402059730171,0.22601077845845732,0.2370711827046984
2024-11-06,0.1288592560177347,0.1658028669937619,0.12091686187211247,0.11882130349962045,0.2267451991267443,0.23380462530999127
2024-11-07,0.1295574729237243,0.16683590765013845,0.1204017722701216,0.11994239253188273,0.22492078590460413,0.23334272393455827
2024-11-08,0.13006038025021335,0.16442583643677428,0.12072806039565082,0.12026743574090558,0.2255303199691088,0.23397508140374632
2024-11-10,0.1297967082128452,0.16409249514401594,0.12091207792715433,0.12144785015799277,0.22579448273060193,0.23295326953269324
2024-11-11,0.1304514366028607,0.16479766325532527,0.12058688394965007,0.12291296727338763,0.22222957738977026,0.23398978670349965
2024-11-12,0.13063731098334042,0.16253229442639838,0.11895895253307791,0.1220050110074592,0.22634617007396127,0.23447187352336066
2024-11-13,0.131488201618281,0.1629718890809088,0.11945208573163367,0.12058825456684144,0.22689150598746896,0.2335198468029461
2024-11-14,0.13144127100421565,0.16388678011787766,0.11761202686261185,0.11966606926116902,0.22692112208615647,0.23535033172608263
2024-11-15,0.12877734725014328,0.16398125621625512,0.11804080855405505,0.12010233943654912,0.22774841522230785,0.2362083554844616
2024-11-17,0.1287772952186124,0.16398118996084624,0.1180407608605429,0.12010229091009073,0.22774832320225188,0.23620826004622958
2024-11-18,0.1290874154842563,0.16454945929485693,0.11692401059063166,0.12114971147293943,0.22942652891647985,0.23374377202785235
2024-11-19,0.13007488383609586,0.16456390691852738,0.11598954781496519,0.12362743200715341,0.2303402381534466,0.23028057272751976
2024-11-20,0.1298199881554955,0.16386343569546252,0.1162671343762688,0.12305931475974556,0.23051282409496107,0.23136057501621918
2024-11-21,0.1298486938018113,0.16356159598475442,0.11631274705951551,0.12330472850566679,0.23463587767936758,0.22723644098475385
2024-11-22,0.12997222873843678,0.16389805776147318,0.11623696041042147,0.12322438604598683,0.2344829944625568,0.22708837906678128
2024-11-24,0.13053664988980507,0.16460980619701726,0.11688784968121757,0.12428895584763372,0.23132218680166403,0.22723502143082366
2024-11-25,0.13063988792734768,0.16498002185410957,0.1160655874257882,0.12247146217746302,0.2350696676241663,0.2256574829165274
2024-11-26,0.1314614598681586,0.164213086680852,0.11690238564958305,0.1228482400365383,0.23135095362386798,0.22810290256571075
2024-11-27,0.13067098303416363,0.16524552156789735,0.11653598301049,0.12069130692517879,0.23375536581010992,0.22796986151778728
2024-11-28,0.13025189620117134,0.164715547577559,0.11616222982584652,0.12043643901551758,0.23300566764700123,0.230313295702268
2024-11-29,0.12866533482639794,0.16956820640067105,0.1196639279949724,0.11513174756101416,0.2288523568692527,0.23522435329669383
2024-12-01,0.1286653055639751,0.1695681678356872,0.11966390077974409,0.11513172137654197,0.22885230482124422,0.23522429979949896
2024-12-02,0.12907198765254635,0.1687214059029073,0.11830169521871542,0.11462791766492376,0.23212844770442922,0.23427614391269888
2024-12-03,0.12812296560817882,0.16763596660805805,0.1176634012359445,0.11256847537442465,0.2390433988795883,0.2321230031522941
2024-12-04,0.1298584592212866,0.16802663701573603,0.11735747492772132,0.11307276116605353,0.23588276619327284,0.2329555670838305
2024-12-05,0.12928626180219305,0.16847344676608428,0.11775524416428641,0.11325950711952311,0.23328819876703946,0.2350954510629618
2024-12-06,0.13031423514612506,0.1681402082845769,0.11763871005682967,0.11314742212775196,0.23305732979626495,0.23486279358132525
2024-12-08,0.13024963437413778,0.1680568560150025,0.11861182611193177,0.11210038953601231,0.23367660894431133,0.23446656852456801
2024-12-09,0.12843941190951902,0.1679867909697565,0.11744200566380379,0.11596487916170918,0.2332112162376083,0.23413483701239618
2024-12-10,0.12799923635583263,0.16613633640575803,0.11890407133169197,0.11645503054860111,0.2327198342201114,0.2349644653591689
2024-12-11,0.12989134241856676,0.1666165289693483,0.11795563268501903,0.11560713460909985,0.23176373946659865,0.23535302297988067
2024-12-12,0.12942282350814238,0.1656881421927748,0.11975763443556486,0.11458452359547144,0.23364467591586466,0.2340813211354592
2024-12-13,0.13032383556775703,0.16527129016623468,0.1196753400787342,0.1145057840669522,0.23348412132223037,0.23392046649049475
2024-12-15,0.13050795787687433,0.16550478645218752,0.1198444181285299,0.11429806991490302,0.23332687192804813,0.2336945286054668
2024-12-16,0.13241058992736215,0.16487170332963033,0.11927931025151747,0.11518044781739464,0.23336783621986243,0.23206602775956542
2024-12-17,0.1322809626907793,0.16494054152599266,0.11968962396617286,0.11409331860646457,0.23245955873765814,0.23370197240135526
2024-12-18,0.12880813829579021,0.16267827990190598,0.11986961097975056,0.11525606047335588,0.23556935314588082,0.23495542821294352
2024-12-19,0.1280009102367215,0.16238191706627672,0.11890991253258114,0.11205465200141519,0.2415486415947343,0.23424582895896126
2024-12-20,0.1289525452809528,0.16234302180340354,0.11875692795817898,0.11191048712162419,0.24123787510483663,0.2339444579656982
2024-12-22,0.12911225901795684,0.16254409120170246,0.11934880879048905,0.11254764300283514,0.24104372272376187,0.23254503022474188
2024-12-23,0.1303313922053672,0.1634034040149492,0.11960971862638077,0.11562918172491148,0.2365369796441642,0.23163150426679946
2024-12-24,0.13143614362708533,0.16328939558927852,0.11959976170989398,0.11504926582162023,0.2373119220788662,0.2304698010442759
2024-12-25,0.13198187344779308,0.16396738179702394,0.11950397425352402,0.11478001921036661,0.23632786240137532,0.23058314712539632
2024-12-26,0.13108637838416518,0.1632754016891785,0.11818512092925061,0.11370754382714283,0.2378199859908535,0.23308705251897013
2024-12-27,0.12962445024307598,0.16320621730355744,0.11844152469806164,0.11395423344890138,0.23833593876246456,0.23359273714540202
2024-12-29,0.12923752003649108,0.162719045205556,0.11735266813986991,0.11373769394860207,0.2398247254968883,0.2342917179237796
2024-12-30,0.1279026418454974,0.1620516877986462,0.11770601893076753,0.11643616715691898,0.24030163351957284,0.23275645677546733
2024-12-31,0.12923119717037385,0.1615160497834576,0.11761101019289358,0.11610969931490966,0.22225774608148208,0.23216087000848643
2025-01-01,0.12884952867324664,0.1610390319322533,0.11872943561396003,0.116501036876857,0.22069961575300143,0.2331286253245174
2025-01-02,0.12783005782365386,0.15949245426896236,0.11904083011678905,0.11982005607934593,0.2200547972711478,0.2328330701210068
2025-01-03,0.1295172376619882,0.16002401493266957,0.11866995284037739,0.11944675108798622,0.2193692062534006,0.2321076677962723
2025-01-05,0.12955199611899418,0.16006696047369073,0.11797537360979021,0.11802324290422314,0.21942807822489752,0.23408193954095124
2025-01-06,0.13070771334091702,0.16068605707944797,0.11811012957796287,0.11808609200396453,0.21864723988762638,0.2329417988283741
2025-01-07,0.12866956538476795,0.1606374104600712,0.12055963550088893,0.11750787977940987,0.21937175424206257,0.23238342334699144
2025-01-08,0.12890682160549172,0.16057136518459875,0.11886938930737946,0.11636783386730143,0.22018543749601927,0.23419234660352017
2025-01-09,0.12890660981707108,0.1605711013726809,0.11886919401003282,0.11636764267990389,0.22018507574071824,0.23419196183546373
2025-01-10,0.12749059644633529,0.1585955523439861,0.11943632054637081,0.11692283428092796,0.2212355817225087,0.2353092948607279
2025-01-12,0.12792555002219028,0.1591366252115505,0.120283862598477,0.1173217343275757,0.21928315928540995,0.23496591386908566
2025-01-13,0.12789711676367846,0.1591074254196962,0.12138050068646387,0.11767384069213299,0.21654710880262293,0.23624591632743772
2025-01-14,0.12730859468048747,0.1594515650714008,0.12196292922986851,0.11748845139670426,0.21733369195752306,0.23538232670198161
2025-01-15,0.12934305646660194,0.16022311240963052,0.12199883491539838,0.11692464216863739,0.2153932846542418,0.23518770470024658
2025-01-16,0.12846058195995116,0.16064277739913033,0.12231252898797858,0.1175540438511328,0.2154330098272316,0.2346621882319407
2025-01-17,0.13024093198047282,0.16097149947747125,0.12194937272253216,0.11720501593137408,0.2147933709615318,0.2339654563057439
2025-01-19,0.13002264541911537,0.1607017078339136,0.12304940527062304,0.1161615688331086,0.21621659558447806,0.23300707263470777
2025-01-20,0.13019578236627974,0.1609156967356836,0.12335837720205264,0.116195084027568,0.2162813049128312,0.23218335867359507
2025-01-21,0.13029239264184372,0.1627764014552343,0.12186380759125558,0.11632659415535335,0.21584599569781082,0.23212907223628357
2025-01-22,0.1320800776924593,0.16276067248498916,0.12110912921627606,0.11715786163910911,0.2140447484109673,0.2320609799168838
2025-01-23,0.1323329566848902,0.16366648278365706,0.12252851169039454,0.11568558446055464,0.21355514918956664,0.2314475338373728
2025-01-24,0.13155961787180734,0.16457470038613273,0.12250475235791174,0.1156631520305288,0.21351373900900533,0.2314026541695069
2025-01-26,0.13159089479546507,0.16461382630047663,0.12267835463788983,0.115811288199732,0.21334228993719567,0.23117538790519798
2025-01-27,0.12840822191734014,0.16444890150086497,0.12301061897627262,0.11579291991918664,0.21509533880484683,0.23234887536450985
2025-01-28,0.1300187286412783,0.16433585310004248,0.12273936933201542,0.11553758596024086,0.21439816468324602,0.23211961199981382
2025-01-29,0.1299676568736658,0.16446930743010285,0.12292199697564705,0.11570949785118215,0.2147171742384372,0.23133101498879696
2025-01-30,0.12910705395245425,0.16463730439887483,0.12489153109971043,0.11865018058871124,0.21239012487867545,0.22966515848780253
2025-01-31,0.13001972900583664,0.1670933112761784,0.13079155564160086,0.11249990473893966,0.21693239708227977,0.24266310225516471
2025-02-02,0.1299228694208666,0.16696883333036794,0.13159545503241,0.1121889970724523,0.2165454310395465,0.2427784141043568
2025-02-03,0.12910275193293583,0.16559130417701606,0.13136833213153218,0.11397262272592014,0.21736595587799795,0.24259903315459788
2025-02-04,0.12970816197146315,0.16639150330359712,0.13217609116216777,0.11492482961693382,0.2148409440009036,0.24195846994493464
2025-02-05,0.13029145344671905,0.16741918262504898,0.13112525665353608,0.1142427821384278,0.21438410266727742,0.24253722246899076
2025-02-06,0.13111678708368726,0.1683045964369848,0.13201823859733391,0.11290030935153722,0.21462186538639835,0.2410382031440585
2025-02-07,0.12981573368044175,0.16769668846868954,0.13237796655918302,0.1132079441041795,0.2152066746296059,0.2416949925579004
2025-02-09,0.1298672174618395,0.16776319550451235,0.13198051599896807,0.11472660264799743,0.21416720936036288,0.24149525902631994
2025-02-10,0.1310991648955505,0.16864529603697112,0.13208778464540896,0.11420358304283963,0.21338863697276164,0.24057553440646823
2025-02-11,0.13118549054482032,0.16955234640766678,0.13128981691110425,0.11285025162281198,0.21381365179720146,0.2413084427163954
2025-02-12,0.13110052502677177,0.16979198650281976,0.13187707099946994,0.11282425831867177,0.21310018167830086,0.24130597747396587
2025-02-13,0.13196640099892232,0.17035485779454185,0.1317577645041634,0.1118464093224172,0.21168863777584024,0.24238592960411498
2025-02-14,0.13239920534017915,0.17056055838774248,0.13163718180926362,0.1117440491958492,0.21149490356580156,0.2421641017011641
2025-02-16,0.13252054112521652,0.1707168667220351,0.13086554616807208,0.11240848611083804,0.21168872572726866,0.2417998341465698
2025-02-17,0.13308517937319297,0.17144425035409314,0.1294816459528242,0.111758568284392,0.21169461009132223,0.2425357459441755
2025-02-18,0.13282767885204477,0.1719783747664845,0.1308721661701762,0.1123017633655237,0.2099148304781399,0.24210518636763104
2025-02-19,0.13303008937681704,0.17091023289205629,0.13103514247001402,0.1124416137737058,0.2101762393273518,0.2424066821600552
2025-02-20,0.13180601198697414,0.17105798306748118,0.13275345772748168,0.11221785759208167,0.20979668843324123,0.24236800119274018
2025-02-21,0.12954698775404191,0.17074300881098628,0.13324361631523593,0.11263219366693597,0.21057130967684795,0.24326288377595187
2025-02-24,0.12848203923229398,0.17044015397281587,0.13342833763362758,0.11247658559592599,0.21043948925025344,0.24473339431508315
2025-02-25,0.12699604066255263,0.17165347730223443,0.1335679993120098,0.11293311414386087,0.21133208465443754,0.24351728392490482
2025-02-26,0.12668762072371678,0.17140848138357678,0.13768035974385598,0.1132864529378385,0.20830360008158405,0.24263348512942787
2025-02-27,0.12403694091047603,0.17031730375285184,0.13550583655321657,0.11295264443174102,0.2131397754214678,0.2440474989302468
2025-02-28,0.12580843184406063,0.1696163786243894,0.12499013884180922,0.11446103519403576,0.2214466862167056,0.23297257270369193
2025-03-02,0.12611500455180455,0.1700297034843404,0.12598696766242679,0.11428008389515135,0.21988107291439973,0.23297548205161242
2025-03-03,0.12315206218933274,0.17033782653871204,0.12660870007210753,0.11707609918308756,0.2195188147094836,0.23259165056125786
2025-03-04,0.12314373700492619,0.17098233256606657,0.1260129635252914,0.11581086296793182,0.22087106690082234,0.23243163936110312
2025-03-05,0.1238908194066807,0.17413072699826934,0.12569675979777534,0.1154714438832578,0.21958416474184192,0.23055178579619576
2025-03-06,0.12149257677845471,0.17407103642836816,0.12534516093806447,0.11690048649541424,0.2183754755157713,0.23305064456415175
2025-03-07,0.12209130527136604,0.17516755148738025,0.12504336455355453,0.11661902254492953,0.21784968793463874,0.23248952324593888
2025-03-09,0.12165606720880134,0.17454310418899063,0.12264202053959569,0.11551570281762659,0.22243579459835275,0.23250520967019073
2025-03-10,0.11764531819027914,0.17165520111124905,0.12422369176075292,0.11736422527253777,0.2233061555757706,0.23503801478047534
2025-03-11,0.11791457952102566,0.17231898065118445,0.12480634604677036,0.11606141762270485,0.2236465393805117,0.23443339035513128
2025-03-12,0.11953132675242761,0.1737815149271167,0.12454020042537531,0.11680477904416209,0.22064055277197414,0.233856027479176
2025-03-13,0.11745096383074799,0.17283620322177512,0.12376488457252374,0.1175715576380058,0.22124497265703838,0.23627849318904195
2025-03-14,0.11956720672112173,0.1749825188368866,0.12302140078728344,0.11686527857499675,0.21991590383186566,0.2348591145899036
